nr,certificate_number,registration_date,name,administrator,location,county
1,1,2004-06-15,Valea Azugii - Cabana Trifoi - Cabana Susai,Consiliul Judetean Prahova,Muntii Baiului,Prahova
2,2,2004-06-15,Cabana Limbaselu - Cabana Garbova,Consiliul Judetean Prahova,Muntii Baiului,Prahova
3,3,2005-10-31,Cheia - Cabana Muntele Rosu - Cabana Varful Ciucas,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
4,4,2005-10-31,Cheia - Culmea Gropsoarele - Zaganu - Saua La Rascuce - Saua Chirusca,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
5,5,2005-10-31,Saua La Rascruce - Cabana Muntele Rosu,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
6,6,2005-10-31,Saua Chirusca - Cabana Varful Ciucas,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
7,7,2005-10-31,Cheia - Valea Berii - Cabana Varful Ciucas,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
8,8,2005-10-31,Cheia - Cheile Cheitei - Valea Berii,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
9,9,2005-10-31,Cabana Muntele Rosu - Valea Berii,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
10,10,2005-10-31,Cabana Varful Ciucas - Varful Ciucas - Culmea Bratocea - Pasul Bratocea,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
11,11,2005-10-31,Cheia - Pasul Bratocea,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
12,12,2005-10-31,Saua La Rascruce - Valea Paraului Alb - Poiana Valea Stanei,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
13,13,2005-10-31,Saua Chirusca - Cheile Vaii Stanei - Poiana Valea Stanei,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
14,14,2005-10-31,Saua Chirusca - Culmea Vaii Stanei - Pasul Boncuta - Tabla Butii,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
15,15,2005-10-31,Poiana Valea Stanei - Culmea Buzaianu - Cheia,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
16,16,2005-10-31,Poiana Valea Stanei - Valea Paraului Sterp - Varful Zaganu,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
17,17,2005-10-31,Cabana Ciucas - Curmatura Stanei - Valea Strambu - Vama Buzaului,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
18,18,2005-10-31,Cabana Ciucas - Saua Tigailor - Poiana Teslei - Piciorul Teslei - Podul Teslei,Consiliul Judetean Prahova,Muntii Ciucas,Prahova
19,19,2006-05-02,Sat Sebes - Valea Sebesului - Stana din Groape - Saua Comisului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
20,20,2006-05-02,Sat Dejani - Valea Dejanilor - Curmatura Bratila,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
21,21,2006-05-02,Sat Breaza - Valea Pojorta - Plaiul Hotilor - Cabana Urlea,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
22,22,2006-05-02,Sat Breaza - Coltii Brezei - Cabana Urlea - Curmatura Mosului - Valea Urlei - Curmatura Zarnei,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
23,23,2006-05-02,Cabana Urlea - Curmatura Mosului - Varful Urlea - Saua Mogotului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
24,24,2006-05-02,Saua Mosului - Lacul Urlea - Saua Portita Lacului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
25,25,2006-05-02,"Victoria - ""La Sipote"" - Muchia Tarata - Cabana Podragu",Consiliul Judetean Brasov,Muntii Fagaras,Brasov
26,26,2006-05-02,Complex Turistic Sambata - Cabana Valea Sambetei - Fereastra Mare a Sambetei,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
27,27,2006-05-02,Cabana Valea Sambetei - Piatra Caprei - La Crucea Ciobanului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
28,28,2006-05-02,Valea Sambetei - Fereastra Mica a Sambetei,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
29,29,2006-05-02,La Cruce - Varful Cheia Bandei - Saua sub Varful Cheia Bandei,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
30,30,2006-05-02,Manastirea Sambata - Muchia Dragusului - Caldarea Racorele,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
31,31,2006-05-02,Sat Vistisoara - Lacul Vistisoara - Saua Racorele - Valea Sambetei,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
32,32,2006-05-02,Valea Sambetei (pastravarie) - Poiana Urzicii - Poiana La Comanda,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
33,33,2006-05-02,Valea Sambetei - Muchia Dragusului - Poiana Lespezilor,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
34,34,2006-05-02,Victoria - Valea Vistea Mare - Saua Portita Vistei,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
35,35,2006-05-02,Saua Comisului - Varful Vistea Mare - Saua Podragului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
36,36,2006-05-02,Cabana Plaiul Foii - Cantonul Rudarita - Varful Vacarea - Saua Comisului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
37,37,2006-05-02,Cabana Plaiul Foii - Cantonul Rudarita - Valea Lerescu - Saua Comisului,Consiliul Judetean Brasov,Muntii Fagaras,Brasov
38,38,2006-05-02,Zarnesti - Refugiul Diana - Brana Caprelor - Cabana Curmatura,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
39,39,2006-05-02,Refugiul Diana - Varful Padina Popii - Varful Ascutit,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
40,40,2006-05-02,Zarnesti - Valea Crapaturii - Saua Crapaturii - Cabana Curmatura,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
41,41,2006-05-02,Raul Padina Hotarului - Varful Turnu,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
42,42,2006-05-02,Raul Padina Sindrileriei - Varful Turnu,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
43,43,2006-05-02,Cabana Plaiul Foii - Refugiul Spirla - La Lanturi - Saua Grindului,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
44,44,2006-05-02,Zarnesti - Fantana lui Botorog - Valea Curmaturii - Cabana Curmatura,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
45,45,2006-05-02,Zarnesti - Sat Pestera,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
46,46,2006-05-02,Zarnesti - Prapastiile Zarnestilor - Cabana Curmatura,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
47,47,2006-05-02,Zarnesti - Prapastiile Zarnestilor - La Table,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
48,48,2006-05-02,Poiana Zanoaga - Varful Piatra Mica - Saua Crapatura - Cabana Curmatura,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
49,49,2006-05-02,Cabana Curmatura - Poiana Vladusca - La Table,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
50,50,2006-05-02,Casa Folea - Prapastiile Zarnestilor - Valea Cheii - Cabana Curmatura,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
51,51,2006-05-02,Cabana Plaiul Foii - Curmatura Foii - Saua Funduri,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
52,52,2006-05-02,Curmatura Pietrei Craiului - Varful La Om - Saua Funduri,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
53,53,2006-05-02,Sirnea - Podu Dambovitei,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
54,54,2006-05-02,Sirnea - Sapaturi - Valea Seaca - Refugiul Grind,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
55,55,2006-05-02,Sirnea - Curmatura Gropilor,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
56,56,2006-05-02,Pestera - Casa Folea - Toanches - Magura Mica - Fantana lui Botorog,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
57,57,2006-05-02,Pestera - Casa Folea - Valea Pietrelor - Saua Joaca - Saua Vladusca - La Table,Consiliul Judetean Brasov,Muntii Piatra Craiului,Brasov
58,58,2006-05-02,Fundata - Fundatica - Curmatura Fiarelor - Saua Strunga,Consiliul Judetean Brasov,Muntii Leaota,Brasov
59,59,2006-05-02,Plaiul lui Lom - Casa de Vanatoare Bangaleasa - Saua Strunga,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
60,60,2006-05-02,Moieciu - Pestera Liliecilor - Casa Folea,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
61,61,2006-05-02,Moieciu - Casa de Vanatoare Bangaleasa - Plaiul Tapului - Saua Batrana,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
62,62,2006-05-02,Moieciu de Sus - Valea Bangaleasa - Saua Strunga,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
63,63,2006-05-02,Casa de Vanatoare Bangaleasa - Valea Gaura - Stana Gaura,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
64,64,2006-05-02,Bran (Poarta) - Valea Clincea - Varful Omul,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
65,65,2006-05-02,Bran (Poarta) - Valea Ciubotei - Varful Omul,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
66,66,2006-05-02,Bran (Poarta) - Valea Gaura - Varful Omul,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
67,67,2006-05-02,Bran - Casa de Vanatoare Bangaleasa - Saua Strunga,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
68,68,2006-05-02,Simon - Valea Simonului - Valea Gaura - Stana Gaura,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
69,69,2006-05-02,Varful Omul - Drumul Granicerilor - Muntele Doamnele - Saua Batrana - Saua Strunga,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
70,70,2006-05-02,Rasnov - Valea Glajariei - Cabana Malaiesti - Varful Omul,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
71,71,2006-05-02,Cabana Malaiesti - Lacul Tiganesti - Saua Tiganesti,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
72,72,2006-05-02,Cabana Malaiesti - Brana Caprelor - Creasta Bucsoiului,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
73,73,2006-05-02,Poiana Pichetul Rosu - La Prepeleac - Cabana Malaiesti (Tache Ionescu),Consiliul Judetean Brasov,Muntii Bucegi,Brasov
74,74,2006-05-02,Poiana Pichetul Rosu - La Prepeleac - Varful Bucsoiul - Varful Omul,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
75,75,2006-05-02,Cabana Cheia - Saua Runcului - Uzina Veche,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
76,76,2006-05-02,Valea Glajariei - Poiana Frasinet - Sipote (Cracanel),Consiliul Judetean Brasov,Muntii Bucegi,Brasov
77,77,2006-05-02,Cascada Sapte Izvoare - Valea Glajariei - Cabana Diham - Cabana Poiana Izvoarele,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
78,78,2006-05-02,Restaurant Cetate - Pestera Rasnoavei,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
79,79,2006-05-02,Cabana Aviatorilor - Poiana Cristianului - Drumul lui Lexen - Cristian,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
80,80,2006-05-02,Cabana Cheia - Cheile Rasnoavei - Spinarea Calului,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
81,81,2006-05-02,Piscul Lung - Valea Cheisoara - Cheile Rasnoavei,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
82,82,2006-05-02,Valea Poienii - Rapa Dracului - Valea Cheisoara,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
83,83,2006-05-02,Rasnov - Valea Cetatii - Poiana Cristianului - Poiana Aviatorilor,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
84,84,2006-05-02,Cheile Rasnoavei - Cabana Trei Brazi,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
85,85,2006-05-02,Cheile Rasnoavei - Cabana Secuilor,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
86,86,2006-05-02,Rasnov - Pestera Rasnoavei - Cabana Aviatorilor,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
87,87,2006-05-02,Pestera Rasnoavei - Bisericuta Paganilor - Piatra Scrisa,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
88,88,2006-05-02,Predeal - Valea Leucii - Cabana Diham,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
89,89,2006-05-02,Sipote (Cracanel) - Pichetul Rosu,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
90,90,2006-05-02,Sipote (Cracanel) - Saua Baiului - Cabana Steaua,Consiliul Judetean Brasov,Muntii Bucegi,Brasov
91,91,2006-05-02,Predeal - Cabana Trei Brazi - Poiana Secuilor - Spinarea Calului - Poiana Trei Fetite,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
92,92,2006-05-02,Predeal - Cabana Timis - Poiana Secuilor,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
93,93,2006-05-02,Predeal - Sanatoriu,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
94,94,2006-05-02,Sipote (Cracanel) - Cabana Trei Brazi,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
95,95,2006-05-02,Cabana Paraul Rece - Valea Pietrosul - Cabana Trei Brazi,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
96,96,2006-05-02,Timisul de Sus - Spinarea Calului - Cheile Rasnov,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
97,97,2006-05-02,Timisul de Jos - Piatra Crinului - Varful Postavarul,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
98,98,2006-05-02,Predeal (Cioplea) - Stana Pietricica - Varful Piatra Mare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
99,99,2006-05-02,Timisul de Sus - Cascada Tamina - Varful Piatra Mare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
100,100,2006-05-02,Predeal (Cioplea) - Stana Pietricica,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
101,101,2006-05-02,Predeal - Cabana Clabucet Plecare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
102,102,2006-05-02,Cabana Clabucet Plecare - Cabana Susai,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
103,103,2006-05-02,Sacele (Turches) - Valea Garcinului - Cabana Rentea,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
104,104,2006-05-02,Sacele (Garcini) - Valea Garcinului - Cabana Rentea,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
105,105,2006-05-02,Sacele (Garcini) - Talfa - Cabana Rentea,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
106,106,2006-05-02,Camping Darste - Cabana Bunloc - Valea Musatului - Valea Garcinului - Cabana Rentea,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
107,107,2006-05-02,Sacele (Baciu) - Cabana Bunloc - Pestera de Gheata - Cabana Piatra Mare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
108,108,2006-05-02,Sacele (Turches) - Valea Garcinului - Cabana Piatra Mare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
109,109,2006-05-02,Cabana Dambul Morii - Canionul Sapte Scari - Cabana Piatra Mare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
110,110,2006-05-02,Cabana Dambul Morii - Cabana Piatra Mare - Varful Piatra Mare,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
111,111,2006-05-02,Cabana Piatra Mare - Piatra Scrisa - Stana Pietricica - Varful lui Andrei - Cabana Rentea,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
112,112,2006-05-02,Cabana Dambul Morii - Sirul Stancilor - Piatra Mica,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
113,113,2006-05-02,Cabana Dambul Morii - Cabana Bunloc,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
114,114,2006-05-02,Canionul Sapte Scari - Prapastia Ursilor,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
115,115,2006-05-02,Cabana Susai - Retevoiu - Cabana Rentea,Consiliul Judetean Brasov,Muntii Piatra Mare,Brasov
116,116,2006-05-02,Cabana Babarunca - Piciorul Teslei,Consiliul Judetean Brasov,Muntii Ciucas,Brasov
117,117,2006-05-02,Podul Teslei - Saua Tigailor,Consiliul Judetean Brasov,Muntii Ciucas,Brasov
118,118,2006-05-02,Pasul Bratocea - Muchia Bratocea - Varful Ciucas - Cabana Ciucas,Consiliul Judetean Brasov,Muntii Ciucas,Brasov
119,119,2006-05-02,Poiana Dalghiu - Plaiul Domnesc - Saua Ciucas - Varful Ciucas,Consiliul Judetean Brasov,Muntii Ciucas,Brasov
120,120,2006-05-02,Vama Buzaului - Poiana Dalghiu - Poiana Teslei,Consiliul Judetean Brasov,Muntii Ciucas,Brasov
121,121,2006-05-02,Vama Buzaului - Muntele Strambu - Piatra Laptelui - Izvorul Hotului,Consiliul Judetean Brasov,Muntii Ciucas,Brasov
122,122,2006-05-02,Pietrele lui Solomon - Drumul Vechi - Restaurant Capra Neagra,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
123,123,2006-05-02,Pietrele lui Solomon - Poiana Nisipului - Poiana Drester - Poiana Ruia - Cabana Postavarul - Poiana Trei Fetite,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
124,124,2006-05-02,Pietrele lui Solomon - Drumul lui Gunesch - Valea Sticlariei - Cabana Aviatorilor,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
125,125,2006-05-02,Restaurant Capra Neagra - Prapastia Lupului - Izvorul din Pietris - Cabana Postavarul,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
126,126,2006-05-02,Poiana Brasov (Patinoar) - Vanga Mica - Cabana Postavarul,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
127,127,2006-05-02,Poiana Brasov (Patinoar) - Vanga Mare - Avenul Groapa de Aur,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
128,128,2006-05-02,Poiana Ruia - Valea Lamba - Timisul de Jos,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
129,129,2006-05-02,Brasov (Prund) - Crucea Mucicoiului - Fantanita Popii - Poiana Stechil,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
130,130,2006-05-02,Brasov (Magazinul Star) - Drumul Serpentinelor - Varful Tampa,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
131,131,2006-05-02,Brasov (Magazinul Star) - Treptele Gabony - Varful Tampa,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
132,132,2006-05-02,Brasov (Bastionul Tesatorilor) - Saua Tampei - Poiana Stechil - Crucurul Mare - Poiana Ruia - Cabana Postavarul - Cabana Cristianul Mare - Varful Postavarul,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
133,133,2006-05-02,Brasov (Strada D. Gherea) - Izvorul lui Ion - Valea cu Apa - Poiana Brasov (Restaurant Poiana Ursului),Consiliul Judetean Brasov,Muntii Postavarul,Brasov
134,134,2006-05-02,Pietrele lui Solomon - Valea Dracului - KM 5 (Sosea Poiana) - Stejerisul Mare,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
135,135,2006-05-02,Darste (Strada Ciresului) - Varful Crucurul Mare,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
136,136,2006-05-02,Valea Cetatii (Scoala Generala nr. 4) - Kermen - Culmea Crucurului,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
137,137,2006-05-02,Poiana Brasov (Restaurant Poiana Ursului) - Valcelul lui Smautz - Poiana Drester - Pestera de Lapte - Culmea Crucurului - Refugiul Sulinar - Partia Bradul,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
138,138,2006-05-02,Poiana Brasov (Patinoar) - Partia Lupului - Valea Lunga - Poiana Cerbului,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
139,139,2006-05-02,Brasov (Livada Postei) - Stejarisul Mic - Stejarisul Mare - Cabana Junilor,Consiliul Judetean Brasov,Muntii Postavarul,Brasov
140,140,2006-05-08,Stana de Vale - Valea Iadului - Valea Carligate - Valea Muncelas - Varful Piatra Craiului - Saua Raia - Varful Muncei - Culmea Muncelu - Culmea Baia Popii - Drumul Promenada Generalului,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
141,141,2006-05-08,Stana de Vale - Saua Baita - Saua Musunoaie - Valea Iedutului - Cascada Saritoarea Iedutului - Valea Iadei - Cascada Valul Miresei,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
142,142,2006-05-08,Stana de Vale - Partia Magarul - Saua Gusturii - Varful Gusturii - Creasta Breasa - Golgota - Saua Bohodei - Saua Poieni - Baia Popii - Izvorul Minunilor,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
143,143,2006-05-08,Stana de Vale - Saua Baita - Saua Musunoaie - Varful Dealul Mare - Varful Dealul lui Ilie - Poiana Voievodeasa - Varful Mermezii - Varful Piatra Tisei - Poiana Balintel - Varful Plopisului - Valea Meziadului - Cantonul Silvic Meziad - Valea Sasa - Platoul Leucas,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
144,144,2006-05-08,Cabana Meziad - Pestera Mezaid - Varful Stogu - Varful Piciorul Porcului - Valea Valcele - Pod peste Valea cu Cale - Camping Coada Lacului - Motelul Baraj Lesu,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
145,145,2006-05-08,Stana de Vale - Aria Vulturilor - Poiana Muncei - Belvedere Raia - Varful Piatra Calului - Poiana Dragotanului - Stana din Runc - Stana din Izvor - Dealul Lupului - Dealul Salatrucu - Motel Baraj Lesu,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
146,146,2006-05-08,Stana de Vale - Izvorul Minunilor - Aria Vulturilor - Valea Draganului - Cantonul Ciripa - Creasta Suteanu - Valea Moara Dracului - Poiana Stanisoara - Varful Piatra Talharului - Poiana Onceasa - Abruptul Braiesei - Poiana Cuciulata - Poiana Varasoaia,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
147,147,2006-05-08,Stana de Vale - Izvorul Minunilor - Aria Vulturilor - Valea Draganului - Cantonul Ciripa - Creasta  Suteanu - Valea Moara Dracului - Cascada Moara Dracului,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
148,148,2006-05-08,Stana de Vale - Poiana Baia Popii - Poiana Fatanele - Magura Plaiului - Plaiul Fericei - Dosul Magurii - Dosul Rau - Dealul Runcului - Valea Gruhentului - Pestera Ferice - Satul Ferice,Consiliul Judetean Bihor,Muntii Vladeasa,Bihor
149,149,2006-05-08,Cabana Pestera - Pestera Caprei - Pestera Devent I-III - Belvedere Terase - Belvedere Peretele Melcului - Malul Crisului Repede,Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
150,150,2006-05-08,Cabana Pestera - Halta Pestera - Pestera Podireu I-II - Taul Fara Fund - Pestera Casa Zmaului - Belvedere Peretele Zanelor - Belvedere Pestera Rosie - Belvedere Stanul Stupului - Tunel CFR - Malul Crisului Repede,Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
151,151,2006-05-08,Cabana Pestera - Pestera Rosie - Stanul Stupului - Pestera Fugarilor - Pestera Baia Cocosului,Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
152,152,2006-05-08,Cabana Pestera - Pestera Caprei - Pestera Devent I-III - Belvedere Terase - Zona de padure cu camp de lapiezuri si doline - Platoul Tomnatic - Zece Hotare - Pestera Batranului,Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
153,153,2006-05-08,"Cabana Pestera - Halta Pestera - Pestera Baia Cocosului - Suncuius - Tabara ""Castel""Suncuius - Poiana Franturii - Valea Misidului - Pestera Moanei",Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
154,154,2006-05-08,Cabana Pestera - Malul Crisului Repede - Belvedere Peretele Melcului - Dealul Popii - Valea Izbandisului - Suncuius,Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
155,155,2006-05-08,Suncuius - Izbucul Izbandis - Platoul Carstic Imasul Batranului - Pestera Batranului,Consiliul Judetean Bihor,Muntii Padurea Craiului,Bihor
156,156,2006-05-11,Anghelus - Poiana Rachitei - Poiana Ciomoz - Farcu Mare - Varful Bodoc - Varful Henter - Varful Sarheghi - Dealul Burdei - Carpinis - Pasul Balvanyos,Consiliul Judetean Covasna,Muntii Bodoc,Covasna
157,157,2006-05-11,Statia CFR Bodoc - Statia de Imbuteliere Bodoc - Poiana Nisipoasa - Pasul Bodoc - Creasta Muntilor Bodoc,Consiliul Judetean Covasna,Muntii Bodoc,Covasna
158,158,2006-05-11,Statia CFR Bixad - Murgul Mic - Ozunca-Bai,Consiliul Judetean Covasna,Muntii Baraolt,Covasna
159,159,2006-05-11,Turia - Valea Iaidon - Canton Silvic - Dealul Burdei - Creasta Muntilor Bodoc,Consiliul Judetean Covasna,Muntii Bodoc,Covasna
160,160,2006-05-11,Izvorul din Valea Zsombor - Pasul Balvanyos,Consiliul Judetean Covasna,Muntii Turiei,Covasna
161,161,2006-05-11,Pasul Balvanyos - Pestera Puturosu - Tinovul Buffogo - Pasul Balvanyos,Consiliul Judetean Covasna,Muntii Turiei,Covasna
162,162,2006-05-11,Balvanyos - Cetatea Balvanyos,Consiliul Judetean Covasna,Muntii Turiei,Covasna
163,163,2006-05-11,Balvanyos - Lacul Sfanta Ana,Consiliul Judetean Covasna,Muntii Bodoc,Covasna
164,164,2006-05-11,Lacul Sfanta Ana - Varful Tetele,Consiliul Judetean Covasna,Muntii Turiei,Covasna
165,165,2006-05-11,Baile Balvanyos - Paraul Balvanyos - Dealul Mijlociu - Tinovul Buffogo,Consiliul Judetean Covasna,Muntii Turiei,Covasna
166,166,2006-06-21,Sinaia - Cota 1400 - Cabana Varful cu Dor - Cabana Valea Dorului - Saua Laptici - Cabana Padina,Consiliul Judetean Prahova si Consiliul Judetean Dambovita,Muntii Bucegi,Prahova
167,167,2006-06-21,Cabana Varful cu Dor - Cota 2000 - Cabana Piatra Arsa - Cabana Babele - Cabana Varful Omu,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
168,168,2006-06-21,Cabana Varful cu Dor - Saua Calugarului,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
169,169,2006-06-21,Cabana Varful cu Dor - Cabana Valea Dorului - Blana - Cabana Zanoaga,Consiliul Judetean Prahova si Consiliul Judetean Dambovita,Muntii Bucegi,Prahova
170,170,2006-06-21,Sinaia - Poiana Stanei Piciorul Pietrei Arse - Cabana Piatra Arsa - Hotelul Pestera,Consiliul Judetean Prahova si Consiliul Judetean Dambovita,Muntii Bucegi,Prahova
171,171,2006-06-21,Busteni - Cascada Urlatoarea,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
172,172,2006-06-21,Poiana Tapului - Cascada Urlatoarera,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
173,173,2006-06-21,Busteni - Valea Jepilor Mari - Cantonul Jepi - Cabana Piatra Arsa,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
174,174,2006-06-21,Busteni - Caminul Alpin - Plaiul Munticelului - Poiana Costilei - Pichetul Rosu - La Prepeleac - Cabana Malaiesti,Consiliul Judetean Prahova si Consiliul Judetean Brasov,Muntii Bucegi,Prahova
175,175,2006-06-21,Busteni - Valea Jepilor Mici - Cabana Caraiman - Cabana Babele - Hotel Pestera,Consiliul Judetean Prahova si Consiliul Judetean Dambovita,Muntii Bucegi,Prahova
